...1,UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs,gastype,dataset
52,CG1_F_RE_13jun,0.054310788,346.8201933,347.6475569,0.003133953,0.216692889,0.269109085,62.43099218,0.00375917,6.921590074,0.440359759,3.16E-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.57858,347.78775,0.026158195,0.4,17.32980395,265,0.007834882,1,NA,HM.flux is NA,NA,0.054310788,LM,HM.flux is NA,NA,NA,0.4,0.4,0.024571805,2,0.5,1,0.05,0.026,60,N2O,20240613_N2O
53,CG2_C_NEE_13jun,0.055559972,343.8049505,344.2110809,0.003197877,0.188141106,0.239403159,3.462602678,0.010028565,18.04998162,0.189500539,1.69E-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.75336,344.08163,0.054293807,0.4,17.37401821,128,0.007994692,1,NA,HM.flux is NA,NA,0.055559972,LM,HM.flux is NA,NA,NA,0.4,0.4,0.035355339,2,0.5,1,0.05,0.054,60,N2O,20240613_N2O
54,CG2_C_RE_13jun,0.03303705,343.7835991,344.3086333,0.001902298,0.217577621,0.269012854,64.78001165,0.003523247,10.66453398,0.23951394,2.62E-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.8681,344.51709,0.025078583,0.4,17.36691867,277,0.004755744,1,NA,HM.flux is NA,NA,0.03303705,LM,HM.flux is NA,NA,NA,0.4,0.4,0.024033671,2,0.5,1,0.05,0.025,60,N2O,20240613_N2O
55,CG2_F_NEE_13jun,0.034863599,342.5086472,343.0695336,0.002010345,0.215999797,0.274254751,76.22173598,0.003529138,10.12270177,0.257169523,6.38E-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.69168,342.47473,0.02477442,0.4,17.34209386,280,0.005025864,1,NA,HM.flux is NA,NA,0.034863599,LM,HM.flux is NA,NA,NA,0.4,0.4,0.023904572,2,0.5,1,0.05,0.025,60,N2O,20240613_N2O
56,CG2_F_RE_13jun,0.009999863,342.4965747,342.6619117,5.76E-04,0.241845731,0.312671478,153.7342175,0.003860218,38.60270684,0.019509533,0.010075122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.41794,342.51349,0.024108673,0.4,17.35824446,288,0.001440218,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.023570226,2,0.5,1,0.05,0.024,60,N2O,20240613_N2O
57,CG3_C_NEE_13jun,0.025055744,343.8900227,344.2343463,0.001440684,0.162196267,0.206206291,-70.66934529,0.003355329,13.39145521,0.186418381,1.54E-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.92206,344.49304,0.028985931,0.4,17.39155839,240,0.003601711,1,NA,HM.flux is NA,MDF (LM),0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.025819889,2,0.5,1,0.05,0.029,60,N2O,20240613_N2O
58,CG3_C_RE_13jun,0.038612477,344.0364065,344.6674294,0.002221912,0.175393533,0.224470087,-36.70693739,0.002818478,7.299396048,0.39662217,4.07E-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.10864,344.84662,0.024390237,0.4,17.37804414,285,0.005554779,1,NA,HM.flux is NA,NA,0.038612477,LM,HM.flux is NA,NA,NA,0.4,0.4,0.023693955,2,0.5,1,0.05,0.024,60,N2O,20240613_N2O
59,CG3_F_NEE_13jun,0.038357073,344.1919726,344.7082661,0.002206383,0.17540999,0.220481938,-37.60655914,0.003701573,9.650302378,0.312530427,6.13E-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.08438,345.31482,0.029590804,0.4,17.38459725,235,0.005515956,1,NA,HM.flux is NA,NA,0.038357073,LM,HM.flux is NA,NA,NA,0.4,0.4,0.026093123,2,0.5,1,0.05,0.03,60,N2O,20240613_N2O
60,CG3_F_RE_13jun,0.030570578,344.2214212,344.6837919,0.001758063,0.189558401,0.2365866,-5.788976514,0.00333502,10.90924683,0.239940127,1.48E-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.17233,344.48026,0.026346637,0.4,17.38878043,264,0.004395158,1,NA,HM.flux is NA,NA,0.030570578,LM,HM.flux is NA,NA,NA,0.4,0.4,0.024618298,2,0.5,1,0.05,0.026,60,N2O,20240613_N2O
61,HG1_C_NEE_13jun,0.116443408,346.4720192,347.1701166,0.006712475,0.190545079,0.244872149,8.740716613,0.013809375,11.85930146,0.402648998,2.20E-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.83817,346.91946,0.066085003,0.4,17.34731316,105,0.016781188,1,NA,HM.flux is NA,NA,0.116443408,LM,HM.flux is NA,NA,NA,0.4,0.4,0.039036003,2,0.5,1,0.05,0.066,60,N2O,20240613_N2O
62,HG1_C_RE_13jun,0.025177048,347.0315802,347.3045807,0.00145213,0.21859782,0.274753594,54.15762724,0.006384939,25.36015719,0.071828488,1.14E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.24347,348.08783,0.036694204,0.4,17.3380114,189,0.003630325,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.029095719,2,0.5,1,0.05,0.037,60,N2O,20240613_N2O
63,HG1_F_NEE_13jun,0.302601405,346.0325179,348.6458573,0.017422263,0.359743824,0.445348166,190.3952323,0.014537714,4.80424539,0.742383596,6.01E-46,0.755086101,345.5128313,348.6947391,0.04347405,0.324318254,0.40660461,165.0193693,0.105865416,14.02031047,0.78525712,0.013662888,345.97861,348.87421,0.046009702,0.4,17.3686626,151,0.043555657,1,2.495315912,Noise (HM.SE) | Exaggerated curvature (g-fact) | Intercept (HM),NA,0.302601405,LM,SE | g-fact. > 2 | Intercept (HM),1,3,0.4,0.4,0.032551538,2,0.5,1,0.05,0.046,60,N2O,20240613_N2O
64,HG1_F_RE_13jun,0.15200588,348.4144027,349.4936261,0.008774174,0.33435126,0.412387781,138.4205495,0.018070205,11.8878328,0.361904466,8.94E-14,0.153143303,348.4130312,415.2362334,0.008839829,0.334286583,0.412405099,140.5670986,0.072476258,47.32577696,0.361851303,1.32E-04,348.8678,349.43188,0.05588464,0.4,17.32423837,124,0.021935435,1,1.007482757,Noise (HM.SE),NA,0.153143303,HM,SE | AICc | Intercept,2,2,0.4,0.4,0.03592106,2,0.5,1,0.05,0.056,60,N2O,20240613_N2O
65,HG2_C_NEE_13jun,0.212646434,342.5173945,345.0370752,0.01223146,0.20978536,0.262009427,39.05761377,0.005324087,2.50372741,0.885570787,1.13E-98,0.267435369,342.4145902,349.1666149,0.015382929,0.207968858,0.257916454,34.61907115,0.024833605,9.285834188,0.889117968,0.002278269,342.53333,344.7034,0.033594599,0.4,17.38520488,207,0.030578649,1,1.257652733,NA,NA,0.267435369,HM,NA,0,4,0.4,0.4,0.027801922,2,0.5,1,0.05,0.034,60,N2O,20240613_N2O
66,HG2_C_RE_13jun,0.086666504,344.0908257,344.9849154,0.004994914,0.216141637,0.270310769,46.00836014,0.006765523,7.806387803,0.476756076,4.80E-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.07166,344.45074,0.038557665,0.4,17.35094915,180,0.012487286,1,NA,HM.flux is NA,NA,0.086666504,LM,HM.flux is NA,NA,NA,0.4,0.4,0.02981424,2,0.5,1,0.05,0.039,60,N2O,20240613_N2O
67,HG2_F_NEE_13jun,-0.050013776,342.7914182,342.2364588,-0.002875437,0.243913489,0.294592972,82.47614163,0.006603166,-13.20269362,0.226045578,1.48E-12,-0.049995173,342.7914242,40.93770891,-0.002874368,0.243902982,0.294605303,84.57770608,0.023886907,-47.77842616,0.22598179,9.52E-06,342.9769,341.81281,0.035862785,0.4,17.39345062,194,0.007188593,1,0.999628042,NA,NA,-0.049995173,HM,AICc | Intercept,1,3,0.4,0.4,0.028718326,2,0.5,1,0.05,0.036,60,N2O,20240613_N2O
68,HG2_F_RE_13jun,0.006631899,341.7224087,341.8190606,3.81E-04,0.292881986,0.360659062,209.6449503,0.005368483,80.94940429,0.002066836,0.217850074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.81699,341.92422,0.027338898,0.4,17.42854722,255,9.51E-04,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.025048972,2,0.5,1,0.05,0.027,60,N2O,20240613_N2O
69,HG3_C_NEE_13jun,0.340700395,348.2884415,350.1905381,0.019609244,0.181687809,0.230940585,-2.889311385,0.014476501,4.24904134,0.850742384,1.19E-41,0.481317733,348.1682487,351.9119593,0.027702571,0.17491713,0.225388285,-5.484347745,0.072845506,15.13459843,0.857833046,0.007399763,347.88983,350.21432,0.070916239,0.4,17.37447867,98,0.04902311,1,1.412730188,Noise (HM.SE),NA,0.481317733,HM,SE | Intercept,1,3,0.4,0.4,0.040406102,2,0.5,1,0.05,0.071,60,N2O,20240613_N2O
70,HG3_C_RE_13jun,0.371278621,343.8925972,348.8886229,0.021350537,0.37006827,0.44962787,297.31756,0.007550802,2.033729341,0.911723527,5.15E-125,0.769230387,343.1364187,349.678067,0.044234925,0.265254657,0.340740398,169.0568616,0.03952828,5.13867902,0.949302589,0.006762046,343.41397,348.47882,0.029599424,0.4,17.38966164,235,0.053376343,1,2.071841316,Exaggerated curvature (g-fact),NA,0.371278621,LM,g-fact. > 2,0,4,0.4,0.4,0.026093123,2,0.5,1,0.05,0.03,60,N2O,20240613_N2O
71,HG3_F_NEE_13jun,0.026898064,346.6660544,347.0598864,0.00155052,0.194686747,0.240109463,2.157483396,0.003557513,13.22590762,0.181087571,7.37E-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.45392,347.14914,0.027212192,0.4,17.34777248,255,0.003876299,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.025048972,2,0.5,1,0.05,0.027,60,N2O,20240613_N2O
72,HG3_F_RE_13jun,0.018752172,346.7136384,346.9672149,0.001079049,0.197424651,0.241005961,4.217771944,0.004018952,21.43192734,0.081209216,5.17E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.57135,346.80756,0.029454959,0.4,17.37842568,236,0.002697622,1,NA,HM.flux is NA,NA,0,LM,HM.flux is NA,NA,NA,0.4,0.4,0.026037782,2,0.5,1,0.05,0.029,60,N2O,20240613_N2O
1,CG4_C_NEE_14jun,-6.000934467,410.3624815,327.607142,-0.355173131,2.018455857,2.389336491,1077.802933,0.039236552,-0.653840708,0.990136895,6.45E-235,-8.542290064,415.7602544,255.137047,-0.505586575,0.617632723,0.765051628,546.9019091,0.065357593,-0.765106223,0.998988792,0.003147656,415.73868,332.18231,0.252714969,3.5,16.89580081,234,0.101478037,1,1.423493309,NA,NA,-8.542290064,HM,NA,0,4,3.5,3.5,0.228802158,2,0.5,1,0.05,0.25,60,CO2,20240614_CO2
2,CG4_C_RE_14jun,10.01780487,412.7006217,590.7042589,0.593345457,0.932669006,1.150006847,944.4220784,0.012922791,0.128998227,0.999501032,0,10.13619463,412.3552075,7900.908206,0.600357575,1.044785165,1.273340695,1007.805769,0.057669378,0.568945054,0.999388367,8.02E-05,415.7186,591.80554,0.196320881,3.5,16.88359579,301,0.169527273,1,1.011817934,NA,NA,10.13619463,HM,AICc,1,3,3.5,3.5,0.201736646,2,0.5,1,0.05,0.2,60,CO2,20240614_CO2
3,CG4_F_NEE_14jun,10.23652319,428.3600079,602.8667492,0.605926185,1.69058619,1.966552617,1217.121719,0.023506759,0.229636159,0.998483591,0,11.6637032,424.425013,1176.03127,0.690404647,0.705801313,0.913075204,775.7257132,0.048066891,0.4121066,0.999673098,9.19E-04,425.99103,599.54449,0.20459874,3.5,16.89401027,289,0.173121767,1,1.139420385,NA,NA,11.6637032,HM,NA,0,4,3.5,3.5,0.205882353,2,0.5,1,0.05,0.2,60,CO2,20240614_CO2
4,CG4_F_RE_14jun,16.84350245,460.1551462,752.0696856,0.996295356,2.230999802,2.699830739,1424.413796,0.031472789,0.186854181,0.998978048,0,18.79427358,454.6635348,1924.218205,1.111683722,0.960612022,1.183462053,941.5193884,0.05981507,0.318262208,0.999803634,7.56E-04,455.27139,747.11932,0.201263496,3.5,16.90613366,294,0.284655816,1,1.115817428,NA,NA,18.79427358,HM,NA,0,4,3.5,3.5,0.204124145,2,0.5,1,0.05,0.2,60,CO2,20240614_CO2
5,CG5_C_NEE_14jun,-0.898618362,423.7981413,412.7396754,-0.053165702,0.683421052,0.85726791,534.8593754,0.016692618,-1.857587004,0.933011749,1.08E-123,-0.993772016,423.9884872,363.8492244,-0.058795356,0.689464527,0.852878573,534.7926616,0.071476336,-7.192427921,0.933695972,9.78E-04,425.46445,412.61673,0.283051523,3.5,16.90221954,209,0.0151902,1,1.105888838,NA,NA,-0.993772016,HM,Intercept,0,4,3.5,3.5,0.242100062,2,0.5,1,0.05,0.28,60,CO2,20240614_CO2
6,CG5_C_RE_14jun,8.906839838,430.1394865,501.2161392,0.526493724,1.436868329,1.666590909,531.0653049,0.062039816,0.696541275,0.993492515,1.32E-148,11.67144835,426.6887919,594.137218,0.689912968,0.55103869,0.706819166,299.8779497,0.128408369,1.100192238,0.998829499,0.004120152,427.67416,497.82605,0.435371083,3.5,16.91727637,136,0.150426778,1,1.310391628,NA,NA,11.67144835,HM,NA,0,4,3.5,3.5,0.300122524,2,0.5,1,0.05,0.44,60,CO2,20240614_CO2
7,CG5_F_NEE_14jun,1.73139949,417.9673074,433.1437205,0.102543332,0.462750701,0.567769007,260.329095,0.018383026,1.061743755,0.983587932,2.63E-133,1.841835453,417.8090471,547.5409451,0.109083978,0.466758066,0.563179519,260.0227224,0.076170753,4.135589484,0.983852189,8.41E-04,417.40671,432.51053,0.396617284,3.5,16.88456439,149,0.029298095,1,1.063784218,NA,NA,1.841835453,HM,NA,0,4,3.5,3.5,0.286731172,2,0.5,1,0.05,0.4,60,CO2,20240614_CO2
8,CG5_F_RE_14jun,9.712382436,432.5580977,517.0200146,0.574570863,0.770865419,0.958107593,413.5050942,0.031373203,0.323022734,0.998468481,1.31E-207,9.865794599,432.336328,3138.364427,0.58364651,0.76051723,0.956892676,415.2425702,0.126465685,1.28186011,0.998472445,2.16E-04,434.57846,514.89423,0.39975003,3.5,16.90371556,148,0.164163104,1,1.015795523,NA,NA,9.865794599,HM,AICc,1,3,3.5,3.5,0.287698228,2,0.5,1,0.05,0.4,60,CO2,20240614_CO2
9,HG4_C_NEE_14jun,-0.669876193,413.3941311,405.0398475,-0.039593761,0.786626284,0.984647074,601.1851938,0.018784443,-2.804166411,0.857598191,4.74E-91,-1.270116919,414.4861746,402.8843088,-0.075071643,0.701692896,0.860854893,546.2955425,0.105707477,-8.32265717,0.891153562,0.006470653,413.85541,406.68417,0.27931867,3.5,16.91873089,212,0.011312503,1,1.896047257,NA,NA,-1.270116919,HM,NA,0,4,3.5,3.5,0.240380987,2,0.5,1,0.05,0.28,60,CO2,20240614_CO2
10,HG4_C_RE_14jun,8.882519749,435.7972889,580.2275132,0.525200815,1.55048392,1.830861145,1123.184413,0.023478768,0.264325538,0.998082301,0,10.36851436,431.9100878,968.2265705,0.6130639,0.540959175,0.671533807,571.600285,0.038616341,0.372438514,0.999742009,0.001143101,432.3212,575.70251,0.214471581,3.5,16.91261606,276,0.150057376,1,1.167294265,NA,NA,10.36851436,HM,NA,0,4,3.5,3.5,0.210675243,2,0.5,1,0.05,0.21,60,CO2,20240614_CO2
11,HG4_F_NEE_14jun,1.598701072,408.8345758,424.5311188,0.094557488,0.427559706,0.549141768,279.8735635,0.01499325,0.937839474,0.985608444,4.20E-154,1.744546402,408.6015989,505.8112655,0.103183721,0.429315084,0.539619573,276.1308291,0.062748486,3.596836743,0.98610322,0.001061455,408.24622,424.84216,0.35434223,3.5,16.9071864,167,0.027016425,1,1.091227392,NA,NA,1.744546402,HM,NA,0,4,3.5,3.5,0.270838131,2,0.5,1,0.05,0.35,60,CO2,20240614_CO2
12,HG4_F_RE_14jun,7.808825406,430.1313001,530.3950624,0.462044988,1.621124113,1.92828416,911.060279,0.035235814,0.451230658,0.995601029,1.00E-256,8.898508288,427.8723748,859.2557029,0.526521076,1.390108892,1.665050331,849.1419274,0.133938814,1.505182778,0.996720076,0.001220541,426.53815,528.32922,0.271339487,3.5,16.90057378,218,0.132012854,1,1.139545044,NA,NA,8.898508288,HM,NA,0,4,3.5,3.5,0.237049912,2,0.5,1,0.05,0.27,60,CO2,20240614_CO2
13,HG5_C_NEE_14jun,-11.275829,403.6338522,335.3023284,-0.6699169,2.467073174,2.873122198,515.9560204,0.161843336,-1.43531208,0.979415083,3.32E-87,-18.65619675,410.2503278,304.0846014,-1.108397572,0.725339648,0.892559974,277.2952178,0.291885258,-1.564548564,0.998013376,0.010440258,409.4458,339.32974,0.571950399,3.5,16.83168316,103,0.191404829,1,1.654529946,NA,NA,-18.65619675,HM,NA,0,4,3.5,3.5,0.344865247,2,0.5,1,0.05,0.57,60,CO2,20240614_CO2
14,HG5_C_RE_14jun,12.81262558,398.6219381,570.2430038,0.762760292,1.207802333,1.546459589,844.5259435,0.026604252,0.207640909,0.999030854,0,12.94709734,398.3183231,8303.696611,0.770765655,1.272988293,1.624476484,868.8451037,0.112493883,0.868873385,0.998931314,9.75E-05,402.78094,570.79388,0.260141514,3.5,16.79770921,226,0.217931512,1,1.010495255,NA,NA,12.94709734,HM,AICc,1,3,3.5,3.5,0.232816537,2,0.5,1,0.05,0.26,60,CO2,20240614_CO2
15,HG5_F_NEE_14jun,16.42653177,433.97996,637.3528149,0.973075861,2.637334921,2.971216733,1059.438737,0.057369107,0.34924662,0.997457211,4.77E-272,19.26194246,428.345115,1164.897588,1.141040086,1.317208278,1.661543747,817.403104,0.144270478,0.748992364,0.99920482,0.001549163,430.24991,635.19147,0.281350654,3.5,16.88103923,210,0.278021674,1,1.172611646,NA,NA,19.26194246,HM,NA,0,4,3.5,3.5,0.241522946,2,0.5,1,0.05,0.28,60,CO2,20240614_CO2
16,HG5_F_RE_14jun,26.99498082,451.7510943,695.6183261,1.604389683,2.300406811,3.02741621,779.315378,0.093856703,0.347682051,0.998165929,9.63E-209,28.99673893,448.8002483,2266.421284,1.723359949,2.242673956,2.721612722,748.8401942,0.35505541,1.224466694,0.99851774,9.48E-04,452.38312,692.62122,0.384901653,3.5,16.82570083,153,0.458397052,1,1.074152974,Noise (HM.SE),NA,28.99673893,HM,SE,1,3,3.5,3.5,0.282958229,2,0.5,1,0.05,0.38,60,CO2,20240614_CO2
17,CG4_C_NEE_14jun,-0.603322815,2043.888211,2035.568143,-0.035708447,0.102609782,0.12910367,-287.8937291,0.002120079,-0.351400492,0.997131081,3.96E-293,-0.612573285,2043.90956,1773.891676,-0.036255949,0.103342201,0.13041706,-281.0864276,0.008651284,-1.412285589,0.997072866,1.34E-04,2043.6644,2035.6395,0.043322566,0.6,16.89580081,234,0.059514079,1,1.015332538,NA,NA,-0.612573285,HM,AICc,1,3,0.6,0.6,0.039223227,2,0.5,1,0.05,0.043,60,CH4,20240614_CO2
18,CG4_C_RE_14jun,-0.614582986,2042.780096,2031.859739,-0.03640119,0.106775177,0.132991326,-354.2359622,0.001494442,-0.243163656,0.998229274,0,-0.621941924,2042.802099,1596.676868,-0.036837054,0.108907108,0.136101035,-338.267241,0.0061658,-0.991378704,0.998146091,8.26E-05,2042.3153,2031.9143,0.033655008,0.6,16.88359579,301,0.060668651,1,1.011973872,NA,NA,-0.621941924,HM,AICc,1,3,0.6,0.6,0.034583425,2,0.5,1,0.05,0.034,60,CH4,20240614_CO2
19,CG4_F_NEE_14jun,107.7527054,2198.80184,4035.712002,6.378160286,19.73492524,24.01348487,2663.470466,0.287039965,0.266387711,0.997960436,0,125.3690641,2150.443992,9098.48578,7.420917955,7.970973918,11.19435548,2224.39411,0.598605547,0.477474687,0.999556774,0.001068059,2142.1157,4016.498,0.03507407,0.6,16.89401027,289,10.63026714,1,1.163488784,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),125.3690641,HM,SE,1,3,0.6,0.6,0.035294118,2,0.5,1,0.05,0.035,60,CH4,20240614_CO2
20,CG4_F_RE_14jun,102.9260486,2373.0911,4156.901215,6.088089131,12.49286293,15.04982012,2434.701847,0.175440556,0.170453018,0.999149433,0,114.0651662,2341.690096,11859.88335,6.746969388,4.803045013,5.852180306,1881.361071,0.294275141,0.257988613,0.999871388,7.09E-04,2335.0891,4134.0259,0.034502314,0.6,16.90613366,294,10.14681522,1,1.108224476,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),114.0651662,HM,SE,1,3,0.6,0.6,0.034992711,2,0.5,1,0.05,0.035,60,CH4,20240614_CO2
21,CG5_C_NEE_14jun,-0.367106248,2031.865056,2027.347418,-0.021719411,0.163463483,0.205562288,-62.04520508,0.004002684,-1.090333995,0.975866275,1.36E-169,-0.541240559,2032.192392,2023.964494,-0.032021863,0.122301175,0.153470365,-182.1231919,0.015956702,-2.948171849,0.98654801,0.003891864,2031.9634,2027.4739,0.048523118,0.6,16.90221954,209,0.036199018,1,1.474343086,NA,NA,-0.541240559,HM,NA,0,4,0.6,0.6,0.041502868,2,0.5,1,0.05,0.049,60,CH4,20240614_CO2
22,CG5_C_RE_14jun,-0.570515344,2037.064145,2032.511428,-0.033723829,0.13565754,0.172061845,-86.5600547,0.006405102,-1.122687114,0.983266861,4.02E-121,-0.780852986,2037.32415,2027.722458,-0.046157134,0.101314648,0.13059172,-159.4481906,0.024511214,-3.139030629,0.990360832,0.004807188,2037.0959,2032.823,0.074635043,0.6,16.91727637,136,0.056206382,1,1.36868008,NA,NA,-0.780852986,HM,NA,0,4,0.6,0.6,0.051449576,2,0.5,1,0.05,0.075,60,CH4,20240614_CO2
23,CG5_F_NEE_14jun,2.808030007,2063.216168,2087.829681,0.166307519,0.71917274,0.902026999,398.2821738,0.029205514,1.040071298,0.984240724,1.33E-134,4.056397524,2061.539509,2108.01549,0.240242948,0.423505938,0.54833205,252.0609355,0.093240118,2.2985942,0.994176495,0.005169185,2061.5901,2084.7119,0.067991534,0.6,16.88456439,149,0.277179198,1,1.444570576,Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),4.056397524,HM,SE,1,3,0.6,0.6,0.049153915,2,0.5,1,0.05,0.068,60,CH4,20240614_CO2
24,CG5_F_RE_14jun,3.366175959,2042.04384,2071.317159,0.199138228,0.6584148,0.800881357,360.447904,0.026224835,0.77906905,0.991156225,5.12E-152,3.413799949,2041.974515,3070.765522,0.201955596,0.659799036,0.802642832,363.2112712,0.105964918,3.104016628,0.991117667,1.96E-04,2044.1237,2070.2661,0.068528577,0.6,16.90371556,148,0.331897046,1,1.014147802,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),3.413799949,HM,SE | AICc,2,2,0.6,0.6,0.049319696,2,0.5,1,0.05,0.069,60,CH4,20240614_CO2
25,HG4_C_NEE_14jun,-0.420215509,2048.562444,2043.321775,-0.024837295,0.127411779,0.157058323,-177.1372133,0.002996254,-0.713028045,0.989385893,1.75E-209,-0.424220832,2048.570895,1786.264886,-0.025074034,0.128393338,0.157928195,-172.7175055,0.012117485,-2.85640969,0.989268902,9.56E-05,2048.8506,2043.0284,0.047883201,0.6,16.91873089,212,0.041395492,1,1.009531594,NA,NA,-0.424220832,HM,AICc,1,3,0.6,0.6,0.041208169,2,0.5,1,0.05,0.048,60,CH4,20240614_CO2
26,HG4_C_RE_14jun,-0.519455276,2044.899802,2036.453433,-0.03071407,0.151758214,0.192156589,-121.1511542,0.002464196,-0.474380706,0.993849406,3.54E-293,-0.639320423,2045.209844,2020.712004,-0.037801392,0.109191436,0.137849416,-302.4378739,0.008247858,-1.290097711,0.996834689,0.00154305,2045.3752,2036.6375,0.036766557,0.6,16.91261606,276,0.051190117,1,1.230751621,NA,NA,-0.639320423,HM,NA,0,4,0.6,0.6,0.036115756,2,0.5,1,0.05,0.037,60,CH4,20240614_CO2
27,HG4_F_NEE_14jun,-0.563671292,2049.483156,2043.948857,-0.033339154,0.135757902,0.175772148,-100.6085799,0.004799117,-0.851403519,0.988109083,6.08E-161,-0.703747799,2049.700668,2034.495475,-0.041624182,0.120058643,0.14877952,-154.1944091,0.019134168,-2.718895607,0.991480746,0.002737498,2049.9099,2044.481,0.060744382,0.6,16.9071864,167,0.055565257,1,1.248507435,NA,NA,-0.703747799,HM,NA,0,4,0.6,0.6,0.046429394,2,0.5,1,0.05,0.061,60,CH4,20240614_CO2
28,HG4_F_RE_14jun,-0.414445179,2051.100751,2045.779358,-0.024522551,0.220054892,0.27339797,59.35287452,0.00499584,-1.205428545,0.969428172,8.69E-166,-0.41594673,2051.104142,1460.297434,-0.024611397,0.220743573,0.274360876,62.96140889,0.020095382,-4.831239427,0.969214375,4.17E-05,2051.0842,2045.2228,0.046515341,0.6,16.90057378,218,0.040870918,1,1.003623037,NA,NA,-0.41594673,HM,AICc,1,3,0.6,0.6,0.040637128,2,0.5,1,0.05,0.047,60,CH4,20240614_CO2
29,HG5_C_NEE_14jun,-2.502496911,2031.455115,2016.289984,-0.148677758,0.655264402,0.738034956,235.9683596,0.041573602,-1.661284855,0.972612762,6.09E-81,-4.464071932,2033.183663,2011.279714,-0.265218391,0.173667278,0.217487652,-13.56681849,0.075260024,-1.68590528,0.997621717,0.012108245,2032.8448,2017.179,0.09804864,0.6,16.83168316,103,0.247796263,1,1.78384713,NA,Noise (LM.RMSE) | Noise (LM.MAE),-4.464071932,HM,NA,0,4,0.6,0.6,0.059119757,2,0.5,1,0.05,0.098,60,CH4,20240614_CO2
30,HG5_C_RE_14jun,-0.631639497,2029.688359,2021.227748,-0.037602717,0.168674555,0.215833145,-45.56051433,0.003713048,-0.587842985,0.992284635,7.86E-239,-0.636398623,2029.699246,1512.261477,-0.037886036,0.170684204,0.218013901,-38.94358312,0.015065437,-2.367295665,0.992129283,7.32E-05,2029.2094,2020.9724,0.044595688,0.6,16.79770921,226,0.062671194,1,1.00753456,NA,NA,-0.636398623,HM,AICc,1,3,0.6,0.6,0.039911406,2,0.5,1,0.05,0.045,60,CH4,20240614_CO2
